Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
77.07	1	0	2	-117.181
77.07	3	0	3	-75.406
77.075	1	0	2	-117.181
77.075	3	0	3	-75.406
77.08	1	0	2	-117.181
77.08	3	0	3	-75.406
77.085	1	0	2	-117.181
77.085	3	0	3	-75.406
77.09	1	0	2	-117.181
77.09	3	0	3	-75.406
77.095	1	0	2	-117.181
77.095	3	0	3	-75.406
77.096	1	0	2	-117.181
77.1	1	0	2	-117.181
77.1	3	0	3	-75.406
77.105	1	0	2	-117.181
77.105	3	0	3	-75.406
77.11	1	0	2	-117.181
77.11	3	0	3	-75.406
77.115	1	0	2	-117.181
77.115	3	0	3	-75.406
77.119	3	0	3	-75.406
77.12	1	0	2	-117.181
77.12	3	0	3	-75.406
77.125	1	0	2	-117.181
77.125	3	0	3	-75.406
77.13	1	0	2	-117.181
77.13	3	0	3	-75.406
77.135	1	0	2	-117.181
77.135	3	0	3	-75.406
77.14	1	0	2	-117.181
77.14	3	0	3	-75.406
77.145	1	0	2	-117.181
77.145	3	0	3	-75.406
77.15	1	0	2	-117.181
77.15	3	0	3	-75.406
77.155	1	0	2	-117.181
77.155	3	0	3	-75.406
77.16	1	0	2	-117.181
77.16	3	0	3	-75.406
77.165	1	0	2	-117.181
77.165	3	0	3	-75.406
77.17	1	0	2	-117.181
77.17	3	0	3	-75.406
77.175	1	0	2	-117.181
77.175	3	0	3	-75.406
77.176	1	0	2	-117.181
77.18	1	0	2	-117.181
77.18	3	0	3	-75.406
77.185	1	0	2	-117.181
77.185	3	0	3	-75.406
77.19	1	0	2	-117.181
77.19	3	0	3	-75.406
77.195	1	0	2	-117.181
77.195	3	0	3	-75.406
77.199	3	0	3	-75.406
77.2	1	0	2	-117.181
77.2	3	0	3	-75.406
77.205	1	0	2	-117.181
77.205	3	0	3	-75.406
77.21	1	0	2	-117.181
77.21	3	0	3	-75.406
77.215	1	0	2	-117.181
77.215	3	0	3	-75.406
77.22	1	0	2	-117.181
77.22	3	0	3	-75.406
77.225	1	0	2	-117.181
77.225	3	0	3	-75.406
77.23	1	0	2	-117.181
77.23	3	0	3	-75.406
77.235	1	0	2	-117.181
77.235	3	0	3	-75.406
77.24	1	0	2	-117.181
77.24	3	0	3	-75.406
77.245	1	0	2	-117.181
77.245	3	0	3	-75.406
77.25	1	0	2	-117.181
77.25	3	0	3	-75.406
77.255	1	0	2	-117.181
77.255	3	0	3	-75.406
77.256	1	0	2	-117.181
77.26	1	0	2	-117.181
77.26	3	0	3	-75.406
77.265	1	0	2	-117.181
77.265	3	0	3	-75.406
77.27	1	0	2	-117.181
77.27	3	0	3	-75.406
77.275	1	0	2	-117.181
77.275	3	0	3	-75.406
77.279	3	0	3	-75.406
77.28	1	0	2	-117.181
77.28	3	0	3	-75.406
77.285	1	0	2	-117.181
77.285	3	0	3	-75.406
77.29	1	0	2	-117.181
77.29	3	0	3	-75.406
77.295	1	0	2	-117.181
77.295	3	0	3	-75.406
77.3	1	0	2	-117.181
77.3	3	0	3	-75.406
77.305	1	0	2	-117.181
77.305	3	0	3	-75.406
77.31	1	0	2	-117.181
77.31	3	0	3	-75.406
77.315	1	0	2	-117.181
77.315	3	0	3	-75.406
77.32	1	0	2	-117.181
77.32	3	0	3	-75.406
77.325	1	0	2	-117.181
77.325	3	0	3	-75.406
77.33	1	0	2	-117.181
77.33	3	0	3	-75.406
77.335	1	0	2	-117.181
77.335	3	0	3	-75.406
77.336	1	0	2	-117.181
77.34	1	0	2	-117.181
77.34	3	0	3	-75.406
77.345	1	0	2	-117.181
77.345	3	0	3	-75.406
77.35	1	0	2	-117.181
77.35	3	0	3	-75.406
77.355	1	0	2	-117.181
77.355	3	0	3	-75.406
77.359	3	0	3	-75.406
77.36	1	0	2	-117.181
77.36	3	0	3	-75.406
77.365	1	0	2	-117.181
77.365	3	0	3	-75.406
77.37	1	0	2	-117.181
77.37	3	0	3	-75.406
77.375	1	0	2	-117.181
77.375	3	0	3	-75.406
77.38	1	0	2	-117.181
77.38	3	0	3	-75.406
77.385	1	0	2	-117.181
77.385	3	0	3	-75.406
77.39	1	0	2	-117.181
77.39	3	0	3	-75.406
77.395	1	0	2	-117.181
77.395	3	0	3	-75.406
77.4	1	0	2	-117.181
77.4	3	0	3	-75.406
77.405	1	0	2	-117.181
77.405	3	0	3	-75.406
77.41	1	0	2	-117.181
77.41	3	0	3	-75.406
77.415	1	0	2	-117.181
77.415	3	0	3	-75.406
77.416	1	0	2	-117.181
77.42	1	0	2	-117.181
77.42	3	0	3	-75.406
77.425	1	0	2	-117.181
77.425	3	0	3	-75.406
77.43	1	0	2	-117.181
77.43	3	0	3	-75.406
77.435	1	0	2	-117.181
77.435	3	0	3	-75.406
77.439	3	0	3	-75.406
77.44	1	0	2	-117.181
77.44	3	0	3	-75.406
77.445	1	0	2	-117.181
77.445	3	0	3	-75.406
77.45	1	0	2	-117.181
77.45	3	0	3	-75.406
77.455	1	0	2	-117.181
77.455	3	0	3	-75.406
77.46	1	0	2	-117.181
77.46	3	0	3	-75.406
77.465	1	0	2	-117.181
77.465	3	0	3	-75.406
77.47	1	0	2	-117.181
77.47	3	0	3	-75.406
77.475	1	0	2	-117.181
77.475	3	0	3	-75.406
77.48	1	0	2	-117.181
77.48	3	0	3	-75.406
77.485	1	0	2	-117.181
77.485	3	0	3	-75.406
77.49	1	0	2	-117.181
77.49	3	0	3	-75.406
77.495	1	0	2	-117.181
77.495	3	0	3	-75.406
77.496	1	0	2	-117.181
77.5	1	0	2	-117.181
77.5	3	0	3	-75.406
77.505	1	0	2	-117.181
77.505	3	0	3	-75.406
77.51	1	0	2	-117.181
77.51	3	0	3	-75.406
77.515	1	0	2	-117.181
77.515	3	0	3	-75.406
77.519	3	0	3	-75.406
77.52	1	0	2	-117.181
77.52	3	0	3	-75.406
77.525	1	0	2	-117.181
77.525	3	0	3	-75.406
77.53	1	0	2	-117.181
77.53	3	0	3	-75.406
77.535	1	0	2	-117.181
77.535	3	0	3	-75.406
77.54	1	0	2	-117.181
77.54	3	0	3	-75.406
77.545	1	0	2	-117.181
77.545	3	0	3	-75.406
77.55	1	0	2	-117.181
77.55	3	0	3	-75.406
77.555	1	0	2	-117.181
77.555	3	0	3	-75.406
77.56	1	0	2	-117.181
77.56	3	0	3	-75.406
77.565	1	0	2	-117.181
77.565	3	0	3	-75.406
77.57	1	0	2	-117.181
77.57	3	0	3	-75.406
77.575	1	0	2	-117.181
77.575	3	0	3	-75.406
77.576	1	0	2	-117.181
77.58	1	0	2	-117.181
77.58	3	0	3	-75.406
77.585	1	0	2	-117.181
77.585	3	0	3	-75.406
77.59	1	0	2	-117.181
77.59	3	0	3	-75.406
77.595	1	0	2	-117.181
77.595	3	0	3	-75.406
77.599	3	0	3	-75.406
77.6	1	0	2	-117.181
77.6	3	0	3	-75.406
77.605	1	0	2	-117.181
77.605	3	0	3	-75.406
77.61	1	0	2	-117.181
77.61	3	0	3	-75.406
77.615	1	0	2	-117.181
77.615	3	0	3	-75.406
77.62	1	0	2	-117.181
77.62	3	0	3	-75.406
77.625	1	0	2	-117.181
77.625	3	0	3	-75.406
77.63	1	0	2	-117.181
77.63	3	0	3	-75.406
77.635	1	0	2	-117.181
77.635	3	0	3	-75.406
77.64	1	0	2	-117.181
77.64	3	0	3	-75.406
77.645	1	0	2	-117.181
77.645	3	0	3	-75.406
77.65	1	0	2	-117.181
77.65	3	0	3	-75.406
77.655	1	0	2	-117.181
77.655	3	0	3	-75.406
77.656	1	0	2	-117.181
77.66	1	0	2	-117.181
77.66	3	0	3	-75.406
77.665	1	0	2	-117.181
77.665	3	0	3	-75.406
77.67	1	0	2	-117.181
77.67	3	0	3	-75.406
77.675	1	0	2	-117.181
77.675	3	0	3	-75.406
77.679	3	0	3	-75.406
77.68	1	0	2	-117.181
77.68	3	0	3	-75.406
77.685	1	0	2	-117.181
77.685	3	0	3	-75.406
77.69	1	0	2	-117.181
77.69	3	0	3	-75.406
77.695	1	0	2	-117.181
77.695	3	0	3	-75.406
77.7	1	0	2	-117.181
77.7	3	0	3	-75.406
77.705	1	0	2	-117.181
77.705	3	0	3	-75.406
77.71	1	0	2	-117.181
77.71	3	0	3	-75.406
77.715	1	0	2	-117.181
77.715	3	0	3	-75.406
77.72	1	0	2	-117.181
77.72	3	0	3	-75.406
77.725	1	0	2	-117.181
77.725	3	0	3	-75.406
77.73	1	0	2	-117.181
77.73	3	0	3	-75.406
77.735	1	0	2	-117.181
77.735	3	0	3	-75.406
77.736	1	0	2	-117.181
77.74	1	0	2	-117.181
77.74	3	0	3	-75.406
77.745	1	0	2	-117.181
77.745	3	0	3	-75.406
77.75	1	0	2	-117.181
77.75	3	0	3	-75.406
77.755	1	0	2	-117.181
77.755	3	0	3	-75.406
77.759	3	0	3	-75.406
77.76	1	0	2	-117.181
77.76	3	0	3	-75.406
77.765	1	0	2	-117.181
77.765	3	0	3	-75.406
77.77	1	0	2	-117.181
77.77	3	0	3	-75.406
77.775	1	0	2	-117.181
77.775	3	0	3	-75.406
77.78	1	0	2	-117.181
77.78	3	0	3	-75.406
77.785	1	0	2	-117.181
77.785	3	0	3	-75.406
77.79	1	0	2	-117.181
77.79	3	0	3	-75.406
77.795	1	0	2	-117.181
77.795	3	0	3	-75.406
77.8	1	0	2	-117.181
77.8	3	0	3	-75.406
77.805	1	0	2	-117.181
77.805	3	0	3	-75.406
77.81	1	0	2	-117.181
77.81	3	0	3	-75.406
77.815	1	0	2	-117.181
77.815	3	0	3	-75.406
77.816	1	0	2	-117.181
77.82	1	0	2	-117.181
77.82	3	0	3	-75.406
77.825	1	0	2	-117.181
77.825	3	0	3	-75.406
77.83	1	0	2	-117.181
77.83	3	0	3	-75.406
77.835	1	0	2	-117.181
77.835	3	0	3	-75.406
77.839	3	0	3	-75.406
77.84	1	0	2	-117.181
77.84	3	0	3	-75.406
77.845	1	0	2	-117.181
77.845	3	0	3	-75.406
77.85	1	0	2	-117.181
77.85	3	0	3	-75.406
77.855	1	0	2	-117.181
77.855	3	0	3	-75.406
77.86	1	0	2	-117.181
77.86	3	0	3	-75.406
77.865	1	0	2	-117.181
77.865	3	0	3	-75.406
77.87	1	0	2	-117.181
77.87	3	0	3	-75.406
77.875	1	0	2	-117.181
77.875	3	0	3	-75.406
77.88	1	0	2	-117.181
77.88	3	0	3	-75.406
77.885	1	0	2	-117.181
77.885	3	0	3	-75.406
77.89	1	0	2	-117.181
77.89	3	0	3	-75.406
77.895	1	0	2	-117.181
77.895	3	0	3	-75.406
77.896	1	0	2	-117.181
77.9	1	0	2	-117.181
77.9	3	0	3	-75.406
77.905	1	0	2	-117.181
77.905	3	0	3	-75.406
77.91	1	0	2	-117.181
77.91	3	0	3	-75.406
77.915	1	0	2	-117.181
77.915	3	0	3	-75.406
77.919	3	0	3	-75.406
77.92	1	0	2	-117.181
77.92	3	0	3	-75.406
77.925	1	0	2	-117.181
77.925	3	0	3	-75.406
77.93	1	0	2	-117.181
77.93	3	0	3	-75.406
77.935	1	0	2	-117.181
77.935	3	0	3	-75.406
77.94	1	0	2	-117.181
77.94	3	0	3	-75.406
77.945	1	0	2	-117.181
77.945	3	0	3	-75.406
77.95	1	0	2	-117.181
77.95	3	0	3	-75.406
77.955	1	0	2	-117.181
77.955	3	0	3	-75.406
77.96	1	0	2	-117.181
77.96	3	0	3	-75.406
77.965	1	0	2	-117.181
77.965	3	0	3	-75.406
77.97	1	0	2	-117.181
77.97	3	0	3	-75.406
77.975	1	0	2	-117.181
77.975	3	0	3	-75.406
77.976	1	0	2	-117.181
77.98	1	0	2	-117.181
77.98	3	0	3	-75.406
77.985	1	0	2	-117.181
77.985	3	0	3	-75.406
77.99	1	0	2	-117.181
77.99	3	0	3	-75.406
77.995	1	0	2	-117.181
77.995	3	0	3	-75.406
77.999	3	0	3	-75.406
78	1	0	2	-117.181
78	3	0	3	-75.406
78.005	1	0	2	-117.181
78.005	3	0	3	-75.406
78.01	1	0	2	-117.181
78.01	3	0	3	-75.406
78.015	1	0	2	-117.181
78.015	3	0	3	-75.406
78.02	1	0	2	-117.181
78.02	3	0	3	-75.406
78.025	1	0	2	-117.181
78.025	3	0	3	-75.406
78.03	1	0	2	-117.181
78.03	3	0	3	-75.406
78.035	1	0	2	-117.181
78.035	3	0	3	-75.406
78.04	1	0	2	-117.181
78.04	3	0	3	-75.406
78.045	1	0	2	-117.181
78.045	3	0	3	-75.406
78.05	1	0	2	-117.181
78.05	3	0	3	-75.406
78.055	1	0	2	-117.181
78.055	3	0	3	-75.406
78.056	1	0	2	-117.181
78.06	1	0	2	-117.181
78.06	3	0	3	-75.406
78.065	1	0	2	-117.181
78.065	3	0	3	-75.406
78.07	1	0	2	-117.181
78.07	3	0	3	-75.406
78.075	1	0	2	-117.181
78.075	3	0	3	-75.406
78.079	3	0	3	-75.406
78.08	1	0	2	-117.181
78.08	3	0	3	-75.406
78.085	1	0	2	-117.181
78.085	3	0	3	-75.406
78.09	1	0	2	-117.181
78.09	3	0	3	-75.406
78.095	1	0	2	-117.181
78.095	3	0	3	-75.406
78.1	1	0	2	-117.181
78.1	3	0	3	-75.406
78.105	1	0	2	-117.181
78.105	3	0	3	-75.406
78.11	1	0	2	-117.181
78.11	3	0	3	-75.406
78.115	1	0	2	-117.181
78.115	3	0	3	-75.406
78.12	1	0	2	-117.181
78.12	3	0	3	-75.406
78.125	1	0	2	-117.181
78.125	3	0	3	-75.406
78.13	1	0	2	-117.181
78.13	3	0	3	-75.406
78.135	1	0	2	-117.181
78.135	3	0	3	-75.406
78.136	1	0	2	-117.181
78.14	1	0	2	-117.181
78.14	3	0	3	-75.406
78.145	1	0	2	-117.181
78.145	3	0	3	-75.406
78.15	1	0	2	-117.181
78.15	3	0	3	-75.406
78.155	1	0	2	-117.181
78.155	3	0	3	-75.406
78.159	3	0	3	-75.406
78.16	1	0	2	-117.181
78.16	3	0	3	-75.406
78.165	1	0	2	-117.181
78.165	3	0	3	-75.406
78.17	1	0	2	-117.181
78.17	3	0	3	-75.406
78.175	1	0	2	-117.181
78.175	3	0	3	-75.406
78.18	1	0	2	-117.181
78.18	3	0	3	-75.406
78.185	1	0	2	-117.181
78.185	3	0	3	-75.406
78.19	1	0	2	-117.181
78.19	3	0	3	-75.406
78.195	1	0	2	-117.181
78.195	3	0	3	-75.406
78.2	1	0	2	-117.181
78.2	3	0	3	-75.406
78.205	1	0	2	-117.181
78.205	3	0	3	-75.406
78.21	1	0	2	-117.181
78.21	3	0	3	-75.406
78.215	1	0	2	-117.181
78.215	3	0	3	-75.406
78.216	1	0	2	-117.181
78.22	1	0	2	-117.181
78.22	3	0	3	-75.406
78.225	1	0	2	-117.181
78.225	3	0	3	-75.406
78.23	1	0	2	-117.181
78.23	3	0	3	-75.406
78.235	1	0	2	-117.181
78.235	3	0	3	-75.406
78.239	3	0	3	-75.406
78.24	1	0	2	-117.181
78.24	3	0	3	-75.406
78.245	1	0	2	-117.181
78.245	3	0	3	-75.406
78.25	1	0	2	-117.181
78.25	3	0	3	-75.406
78.255	1	0	2	-117.181
78.255	3	0	3	-75.406
78.26	1	0	2	-117.181
78.26	3	0	3	-75.406
78.265	1	0	2	-117.181
78.265	3	0	3	-75.406
78.27	1	0	2	-117.181
78.27	3	0	3	-75.406
78.275	1	0	2	-117.181
78.275	3	0	3	-75.406
78.28	1	0	2	-117.181
78.28	3	0	3	-75.406
78.285	1	0	2	-117.181
78.285	3	0	3	-75.406
78.29	1	0	2	-117.181
78.29	3	0	3	-75.406
78.295	1	0	2	-117.181
78.295	3	0	3	-75.406
78.296	1	0	2	-117.181
78.3	1	0	2	-117.181
78.3	3	0	3	-75.406
78.305	1	0	2	-117.181
78.305	3	0	3	-75.406
78.31	1	0	2	-117.181
78.31	3	0	3	-75.406
78.315	1	0	2	-117.181
78.315	3	0	3	-75.406
78.319	3	0	3	-75.406
78.32	1	0	2	-117.181
78.32	3	0	3	-75.406
78.325	1	0	2	-117.181
78.325	3	0	3	-75.406
78.33	1	0	2	-117.181
78.33	3	0	3	-75.406
78.335	1	0	2	-117.181
78.335	3	0	3	-75.406
78.34	1	0	2	-117.181
78.34	3	0	3	-75.406
78.345	1	0	2	-117.181
78.345	3	0	3	-75.406
78.35	1	0	2	-117.181
78.35	3	0	3	-75.406
78.355	1	0	2	-117.181
78.355	3	0	3	-75.406
78.36	1	0	2	-117.181
78.36	3	0	3	-75.406
78.365	1	0	2	-117.181
78.365	3	0	3	-75.406
78.37	1	0	2	-117.181
78.37	3	0	3	-75.406
78.375	1	0	2	-117.181
78.375	3	0	3	-75.406
78.376	1	0	2	-117.181
78.38	1	0	2	-117.181
78.38	3	0	3	-75.406
78.385	1	0	2	-117.181
78.385	3	0	3	-75.406
78.39	1	0	2	-117.181
78.39	3	0	3	-75.406
78.395	1	0	2	-117.181
78.395	3	0	3	-75.406
78.399	3	0	3	-75.406
78.4	1	0	2	-117.181
78.4	3	0	3	-75.406
78.405	1	0	2	-117.181
78.405	3	0	3	-75.406
78.41	1	0	2	-117.181
78.41	3	0	3	-75.406
78.415	1	0	2	-117.181
78.415	3	0	3	-75.406
78.42	1	0	2	-117.181
78.42	3	0	3	-75.406
78.425	1	0	2	-117.181
78.425	3	0	3	-75.406
78.43	1	0	2	-117.181
78.43	3	0	3	-75.406
78.435	1	0	2	-117.181
78.435	3	0	3	-75.406
78.44	1	0	2	-117.181
78.44	3	0	3	-75.406
78.445	1	0	2	-117.181
78.445	3	0	3	-75.406
78.45	1	0	2	-117.181
78.45	3	0	3	-75.406
78.455	1	0	2	-117.181
78.455	3	0	3	-75.406
78.456	1	0	2	-117.181
78.46	1	0	2	-117.181
78.46	3	0	3	-75.406
78.465	1	0	2	-117.181
78.465	3	0	3	-75.406
78.47	1	0	2	-117.181
78.47	3	0	3	-75.406
78.475	1	0	2	-117.181
78.475	3	0	3	-75.406
78.479	3	0	3	-75.406
78.48	1	0	2	-117.181
78.48	3	0	3	-75.406
78.485	1	0	2	-117.181
78.485	3	0	3	-75.406
78.49	1	0	2	-117.181
78.49	3	0	3	-75.406
78.495	1	0	2	-117.181
78.495	3	0	3	-75.406
78.5	1	0	2	-117.181
78.5	3	0	3	-75.406
78.505	1	0	2	-117.181
78.505	3	0	3	-75.406
78.51	1	0	2	-117.181
78.51	3	0	3	-75.406
78.515	1	0	2	-117.181
78.515	3	0	3	-75.406
78.52	1	0	2	-117.181
78.52	3	0	3	-75.406
78.525	1	0	2	-117.181
78.525	3	0	3	-75.406
78.53	1	0	2	-117.181
78.53	3	0	3	-75.406
78.535	1	0	2	-117.181
78.535	3	0	3	-75.406
78.536	1	0	2	-117.181
78.54	1	0	2	-117.181
78.54	3	0	3	-75.406
78.545	1	0	2	-117.181
78.545	3	0	3	-75.406
78.55	1	0	2	-117.181
78.55	3	0	3	-75.406
78.555	1	0	2	-117.181
78.555	3	0	3	-75.406
78.559	3	0	3	-75.406
78.56	1	0	2	-117.181
78.56	3	0	3	-75.406
78.565	1	0	2	-117.181
78.565	3	0	3	-75.406
78.57	1	0	2	-117.181
78.57	3	0	3	-75.406
78.575	1	0	2	-117.181
78.575	3	0	3	-75.406
78.58	1	0	2	-117.181
78.58	3	0	3	-75.406
78.585	1	0	2	-117.181
78.585	3	0	3	-75.406
78.59	1	0	2	-117.181
78.59	3	0	3	-75.406
78.595	1	0	2	-117.181
78.595	3	0	3	-75.406
78.6	1	0	2	-117.181
78.6	3	0	3	-75.406
78.605	1	0	2	-117.181
78.605	3	0	3	-75.406
78.61	1	0	2	-117.181
78.61	3	0	3	-75.406
78.615	1	0	2	-117.181
78.615	3	0	3	-75.406
78.616	1	0	2	-117.181
78.62	1	0	2	-117.181
78.62	3	0	3	-75.406
78.625	1	0	2	-117.181
78.625	3	0	3	-75.406
78.63	1	0	2	-117.181
78.63	3	0	3	-75.406
78.635	1	0	2	-117.181
78.635	3	0	3	-75.406
78.639	3	0	3	-75.406
78.64	1	0	2	-117.181
78.64	3	0	3	-75.406
78.645	1	0	2	-117.181
78.645	3	0	3	-75.406
78.65	1	0	2	-117.181
78.65	3	0	3	-75.406
78.655	1	0	2	-117.181
78.655	3	0	3	-75.406
78.66	1	0	2	-117.181
78.66	3	0	3	-75.406
78.665	1	0	2	-117.181
78.665	3	0	3	-75.406
78.67	1	0	2	-117.181
78.67	3	0	3	-75.406
78.675	1	0	2	-117.181
78.675	3	0	3	-75.406
78.68	1	0	2	-117.181
78.68	3	0	3	-75.406
78.685	1	0	2	-117.181
78.685	3	0	3	-75.406
78.69	1	0	2	-117.181
78.69	3	0	3	-75.406
78.695	1	0	2	-117.181
78.695	3	0	3	-75.406
78.696	1	0	2	-117.181
78.7	1	0	2	-117.181
78.7	3	0	3	-75.406
78.705	1	0	2	-117.181
78.705	3	0	3	-75.406
78.71	1	0	2	-117.181
78.71	3	0	3	-75.406
78.715	1	0	2	-117.181
78.715	3	0	3	-75.406
78.719	3	0	3	-75.406
78.72	1	0	2	-117.181
78.72	3	0	3	-75.406
78.725	1	0	2	-117.181
78.725	3	0	3	-75.406
78.73	1	0	2	-117.181
78.73	3	0	3	-75.406
78.735	1	0	2	-117.181
78.735	3	0	3	-75.406
78.74	1	0	2	-117.181
78.74	3	0	3	-75.406
78.745	1	0	2	-117.181
78.745	3	0	3	-75.406
78.75	1	0	2	-117.181
78.75	3	0	3	-75.406
78.755	1	0	2	-117.181
78.755	3	0	3	-75.406
78.76	1	0	2	-117.181
78.76	3	0	3	-75.406
78.765	1	0	2	-117.181
78.765	3	0	3	-75.406
78.77	1	0	2	-117.181
78.77	3	0	3	-75.406
78.775	1	0	2	-117.181
78.775	3	0	3	-75.406
78.776	1	0	2	-117.181
78.78	1	0	2	-117.181
78.78	3	0	3	-75.406
78.785	1	0	2	-117.181
78.785	3	0	3	-75.406
78.79	1	0	2	-117.181
78.79	3	0	3	-75.406
78.795	1	0	2	-117.181
78.795	3	0	3	-75.406
78.799	3	0	3	-75.406
78.8	1	0	2	-117.181
78.8	3	0	3	-75.406
78.805	1	0	2	-117.181
78.805	3	0	3	-75.406
78.81	1	0	2	-117.181
78.81	3	0	3	-75.406
78.815	1	0	2	-117.181
78.815	3	0	3	-75.406
78.82	1	0	2	-117.181
78.82	3	0	3	-75.406
78.825	1	0	2	-117.181
78.825	3	0	3	-75.406
78.83	1	0	2	-117.181
78.83	3	0	3	-75.406
78.835	1	0	2	-117.181
78.835	3	0	3	-75.406
78.84	1	0	2	-117.181
78.84	3	0	3	-75.406
78.845	1	0	2	-117.181
78.845	3	0	3	-75.406
78.85	1	0	2	-117.181
78.85	3	0	3	-75.406
78.855	1	0	2	-117.181
78.855	3	0	3	-75.406
78.856	1	0	2	-117.181
78.86	1	0	2	-117.181
78.86	3	0	3	-75.406
78.865	1	0	2	-117.181
78.865	3	0	3	-75.406
78.87	1	0	2	-117.181
78.87	3	0	3	-75.406
78.875	1	0	2	-117.181
78.875	3	0	3	-75.406
78.879	3	0	3	-75.406
78.88	1	0	2	-117.181
78.88	3	0	3	-75.406
78.885	1	0	2	-117.181
78.885	3	0	3	-75.406
78.89	1	0	2	-117.181
78.89	3	0	3	-75.406
78.895	1	0	2	-117.181
78.895	3	0	3	-75.406
78.9	1	0	2	-117.181
78.9	3	0	3	-75.406
78.905	1	0	2	-117.181
78.905	3	0	3	-75.406
78.91	1	0	2	-117.181
78.91	3	0	3	-75.406
78.915	1	0	2	-117.181
78.915	3	0	3	-75.406
78.92	1	0	2	-117.181
78.92	3	0	3	-75.406
78.925	1	0	2	-117.181
78.925	3	0	3	-75.406
78.93	1	0	2	-117.181
78.93	3	0	3	-75.406
78.935	1	0	2	-117.181
78.935	3	0	3	-75.406
78.936	1	0	2	-117.181
78.94	1	0	2	-117.181
78.94	3	0	3	-75.406
78.945	1	0	2	-117.181
78.945	3	0	3	-75.406
78.95	1	0	2	-117.181
78.95	3	0	3	-75.406
78.955	1	0	2	-117.181
78.955	3	0	3	-75.406
78.959	3	0	3	-75.406
78.96	1	0	2	-117.181
78.96	3	0	3	-75.406
78.965	1	0	2	-117.181
78.965	3	0	3	-75.406
78.97	1	0	2	-117.181
78.97	3	0	3	-75.406
78.975	1	0	2	-117.181
78.975	3	0	3	-75.406
78.98	1	0	2	-117.181
78.98	3	0	3	-75.406
78.985	1	0	2	-117.181
78.985	3	0	3	-75.406
78.99	1	0	2	-117.181
78.99	3	0	3	-75.406
78.995	1	0	2	-117.181
78.995	3	0	3	-75.406
79	1	0	2	-117.181
79	3	0	3	-75.406
79.005	1	0	2	-117.181
79.005	3	0	3	-75.406
79.01	1	0	2	-117.181
79.01	3	0	3	-75.406
79.015	1	0	2	-117.181
79.015	3	0	3	-75.406
79.016	1	0	2	-117.181
79.02	1	0	2	-117.181
79.02	3	0	3	-75.406
79.025	1	0	2	-117.181
79.025	3	0	3	-75.406
79.03	1	0	2	-117.181
79.03	3	0	3	-75.406
79.035	1	0	2	-117.181
79.035	3	0	3	-75.406
79.039	3	0	3	-75.406
79.04	1	0	2	-117.181
79.04	3	0	3	-75.406
79.045	1	0	2	-117.181
79.045	3	0	3	-75.406
79.05	1	0	2	-117.181
79.05	3	0	3	-75.406
79.055	1	0	2	-117.181
79.055	3	0	3	-75.406
79.06	1	0	2	-117.181
79.06	3	0	3	-75.406
79.065	1	0	2	-117.181
79.065	3	0	3	-75.406
79.07	1	0	2	-117.181
79.07	3	0	3	-75.406
79.075	1	0	2	-117.181
79.075	3	0	3	-75.406
79.08	1	0	2	-117.181
79.08	3	0	3	-75.406
79.085	1	0	2	-117.181
79.085	3	0	3	-75.406
79.09	1	0	2	-117.181
79.09	3	0	3	-75.406
79.095	1	0	2	-117.181
79.095	3	0	3	-75.406
79.096	1	0	2	-117.181
79.1	1	0	2	-117.181
79.1	3	0	3	-75.406
79.105	1	0	2	-117.181
79.105	3	0	3	-75.406
79.11	1	0	2	-117.181
79.11	3	0	3	-75.406
79.115	1	0	2	-117.181
79.115	3	0	3	-75.406
79.119	3	0	3	-75.406
79.12	1	0	2	-117.181
79.12	3	0	3	-75.406
79.125	1	0	2	-117.181
79.125	3	0	3	-75.406
79.13	1	0	2	-117.181
79.13	3	0	3	-75.406
79.135	1	0	2	-117.181
79.135	3	0	3	-75.406
79.14	1	0	2	-117.181
79.14	3	0	3	-75.406
79.145	1	0	2	-117.181
79.145	3	0	3	-75.406
79.15	1	0	2	-117.181
79.15	3	0	3	-75.406
79.155	1	0	2	-117.181
79.155	3	0	3	-75.406
79.16	1	0	2	-117.181
79.16	3	0	3	-75.406
79.165	1	0	2	-117.181
79.165	3	0	3	-75.406
79.17	1	0	2	-117.181
79.17	3	0	3	-75.406
79.175	1	0	2	-117.181
79.175	3	0	3	-75.406
79.176	1	0	2	-117.181
79.18	1	0	2	-117.181
79.18	3	0	3	-75.406
79.185	1	0	2	-117.181
79.185	3	0	3	-75.406
79.19	1	0	2	-117.181
79.19	3	0	3	-75.406
79.195	1	0	2	-117.181
79.195	3	0	3	-75.406
79.199	3	0	3	-75.406
79.2	1	0	2	-117.181
79.2	3	0	3	-75.406
79.205	1	0	2	-117.181
79.205	3	0	3	-75.406
79.21	1	0	2	-117.181
79.21	3	0	3	-75.406
79.215	1	0	2	-117.181
79.215	3	0	3	-75.406
79.22	1	0	2	-117.181
79.22	3	0	3	-75.406
79.225	1	0	2	-117.181
79.225	3	0	3	-75.406
79.23	1	0	2	-117.181
79.23	3	0	3	-75.406
79.235	1	0	2	-117.181
79.235	3	0	3	-75.406
79.24	1	0	2	-117.181
79.24	3	0	3	-75.406
79.245	1	0	2	-117.181
79.245	3	0	3	-75.406
79.25	1	0	2	-117.181
79.25	3	0	3	-75.406
79.255	1	0	2	-117.181
79.255	3	0	3	-75.406
79.256	1	0	2	-117.181
